invoiceNumber,po_id,amount,issue_date,due_date,paid_date,status,late_payment_flag,supplierReference,glAccount,costCenter,invoiceText,postingDate
INV-b05b1507,PO-91dfcf0b08,99545.9,2025-12-14T21:04:29,2026-03-14T21:04:29,2026-03-04T21:04:29,paid,False,2992043843646,GL-1127,CC-149,Invoice for PO PO-91dfcf0b08,2025-12-22 21:04:29
INV-71700862,PO-91f1970413,134644.21,2024-03-26T20:43:29,2024-04-25T20:43:29,2024-04-19T20:43:29,paid,False,9197584899166,GL-1117,CC-125,Invoice for PO PO-91f1970413,2024-04-04 20:43:29
INV-03e4122e,PO-91f1970413,115355.79,2024-03-24T20:43:29,2024-04-23T20:43:29,2024-04-08T20:43:29,paid,False,1056302762794,GL-1183,CC-125,Invoice for PO PO-91f1970413,2024-03-31 20:43:29
INV-f7a05134,PO-9222cc8016,384.27,2024-11-29T09:21:02,2024-12-29T09:21:02,2024-12-14T09:21:02,paid,False,4775500088815,GL-1062,CC-MKT-DY_HOL_2024_001,Invoice for PO PO-9222cc8016,2024-11-30 09:21:02
INV-f538e177,PO-922fdbb317,3036.23,2025-02-25T20:38:42,2025-04-26T20:38:42,2025-04-16T20:38:42,paid,False,3691170803705,GL-1036,CC-154,Invoice for PO PO-922fdbb317,2025-03-01 20:38:42
INV-a5faae4f,PO-922fdbb317,3424.56,2025-02-23T20:38:42,2025-04-24T20:38:42,2025-04-15T20:38:42,paid,False,1950716739406,GL-1059,CC-154,Invoice for PO PO-922fdbb317,2025-02-25 20:38:42
INV-20fb087d,PO-92e8794da1,68.27,2024-04-16T01:11:32,2024-07-15T01:11:32,2024-07-09T01:11:32,paid,False,2890975479554,GL-1199,CC-MKT-EM_NGHYB_2024_001,Invoice for PO PO-92e8794da1,2024-04-20 01:11:32
INV-5c1e4b9e,PO-92e8794da1,74.41,2024-04-13T01:11:32,2024-07-12T01:11:32,2024-07-04T01:11:32,paid,False,6452548010722,GL-1046,CC-MKT-EM_NGHYB_2024_001,Invoice for PO PO-92e8794da1,2024-04-15 01:11:32
INV-66aedb44,PO-92e8794da1,74.71,2024-04-15T01:11:32,2024-07-14T01:11:32,2024-07-01T01:11:32,paid,False,1013884862748,GL-1140,CC-MKT-EM_NGHYB_2024_001,Invoice for PO PO-92e8794da1,2024-04-18 01:11:32
INV-736c78cc,PO-93244066e3,793.64,2024-02-05T21:02:06,2024-04-05T21:02:06,2024-03-28T21:02:06,paid,False,0201381759307,GL-1040,CC-MKT-NS_FIT_2024_001,Invoice for PO PO-93244066e3,2024-02-07 21:02:06
INV-e9229777,PO-93244066e3,725.57,2024-02-05T21:02:06,2024-04-05T21:02:06,2024-03-25T21:02:06,paid,False,3300128991066,GL-1158,CC-MKT-NS_FIT_2024_001,Invoice for PO PO-93244066e3,2024-02-10 21:02:06
INV-33022544,PO-93244066e3,719.93,2024-02-02T21:02:06,2024-04-02T21:02:06,2024-05-01T21:02:06,paid,True,0146321293629,GL-1196,CC-MKT-NS_FIT_2024_001,Invoice for PO PO-93244066e3,2024-02-09 21:02:06
INV-0ecb9357,PO-9358ca1c17,116.86,2025-01-11T06:27:46,2025-03-12T06:27:46,2025-03-21T06:27:46,paid,True,5186341122399,GL-1174,CC-MKT-EL_VOGUE_2024_001,Invoice for PO PO-9358ca1c17,2025-01-12 06:27:46
INV-d5f1c91c,PO-9358ca1c17,126.65,2025-01-10T06:27:46,2025-03-11T06:27:46,2025-02-26T06:27:46,paid,False,2682728574469,GL-1173,CC-MKT-EL_VOGUE_2024_001,Invoice for PO PO-9358ca1c17,2025-01-14 06:27:46
INV-1778aaa3,PO-944d198736,4306.8,2024-07-17T03:00:58,2024-09-15T03:00:58,2024-09-12T03:00:58,paid,False,8792631223973,GL-1175,CC-MKT-EL_SUM_2024_001,Invoice for PO PO-944d198736,2024-07-27 03:00:58
INV-6b745dae,PO-944d198736,4088.42,2024-07-17T03:00:58,2024-09-15T03:00:58,2024-08-31T03:00:58,paid,False,8558324126569,GL-1141,CC-MKT-EL_SUM_2024_001,Invoice for PO PO-944d198736,2024-07-26 03:00:58
INV-90cc654b,PO-944d198736,3604.78,2024-07-19T03:00:58,2024-09-17T03:00:58,2024-09-13T03:00:58,paid,False,3577129787190,GL-1026,CC-MKT-EL_SUM_2024_001,Invoice for PO PO-944d198736,2024-07-21 03:00:58
INV-28ed874b,PO-94e643adcb,4916.86,2024-08-09T20:37:35,2024-09-08T20:37:35,2024-08-24T20:37:35,paid,False,8636726806101,GL-1079,CC-160,Invoice for PO PO-94e643adcb,2024-08-15 20:37:35
INV-1acf5a8f,PO-94e643adcb,5233.82,2024-08-08T20:37:35,2024-09-07T20:37:35,2024-09-01T20:37:35,paid,False,9843910834935,GL-1174,CC-160,Invoice for PO PO-94e643adcb,2024-08-15 20:37:35
INV-f5f5677f,PO-95031b4f2f,911.63,2024-03-19T16:43:22,2024-06-17T16:43:22,2024-06-27T16:43:22,paid,True,2940197335623,GL-1117,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-95031b4f2f,2024-03-28 16:43:22
INV-5fe95646,PO-959c5de7c6,1053.2,2024-04-09T21:10:44,2024-06-08T21:10:44,2024-06-04T21:10:44,paid,False,3680878512163,GL-1188,CC-MKT-DY_V15_2024_001,Invoice for PO PO-959c5de7c6,2024-04-18 21:10:44
INV-1b76d599,PO-959c5de7c6,1203.02,2024-04-08T21:10:44,2024-06-07T21:10:44,2024-07-01T21:10:44,paid,True,4980388193685,GL-1001,CC-MKT-DY_V15_2024_001,Invoice for PO PO-959c5de7c6,2024-04-13 21:10:44
INV-c7766304,PO-959c5de7c6,1105.91,2024-04-11T21:10:44,2024-06-10T21:10:44,2024-06-16T21:10:44,paid,True,7339414463280,GL-1172,CC-MKT-DY_V15_2024_001,Invoice for PO PO-959c5de7c6,2024-04-21 21:10:44
INV-b0969239,PO-95fb0c98cf,6199.15,2025-08-29T20:46:39,2025-11-27T20:46:39,2025-11-26T20:46:39,paid,False,3287315895348,GL-1150,CC-141,Invoice for PO PO-95fb0c98cf,2025-09-08 20:46:39
INV-7817abfc,PO-960ddea442,83227.09,2025-06-19T21:04:00,2025-07-19T21:04:00,2025-07-05T21:04:00,paid,False,7892181155647,GL-1036,CC-133,Invoice for PO PO-960ddea442,2025-06-21 21:04:00
INV-d7606c04,PO-960ddea442,85646.29,2025-06-19T21:04:00,2025-07-19T21:04:00,2025-07-13T21:04:00,paid,False,3199099363060,GL-1108,CC-133,Invoice for PO PO-960ddea442,2025-06-23 21:04:00
INV-54fb4294,PO-960ddea442,81126.61,2025-06-16T21:04:00,2025-07-16T21:04:00,2025-07-03T21:04:00,paid,False,7113217768588,GL-1066,CC-133,Invoice for PO PO-960ddea442,2025-06-22 21:04:00
INV-ac74d244,PO-9610bda842,11784.64,2025-07-05T20:53:49,2025-08-04T20:53:49,2025-08-22T20:53:49,paid,True,4726627587262,GL-1003,CC-127,Invoice for PO PO-9610bda842,2025-07-06 20:53:49
INV-717ec102,PO-9611ee3968,2256.78,2024-02-14T20:32:38,2024-05-14T20:32:38,2024-04-29T20:32:38,paid,False,6902697184756,GL-1095,CC-MKT-ADIDAS_UL_001,Invoice for PO PO-9611ee3968,2024-02-20 20:32:38
INV-c08fff8f,PO-9611ee3968,2072.9,2024-02-15T20:32:38,2024-05-15T20:32:38,2024-05-03T20:32:38,paid,False,2512619307848,GL-1048,CC-MKT-ADIDAS_UL_001,Invoice for PO PO-9611ee3968,2024-02-19 20:32:38
INV-f6084096,PO-9611ee3968,2398.88,2024-02-18T20:32:38,2024-05-18T20:32:38,2024-05-11T20:32:38,paid,False,1029514964577,GL-1078,CC-MKT-ADIDAS_UL_001,Invoice for PO PO-9611ee3968,2024-02-25 20:32:38
INV-85bdbc38,PO-9670457d9f,38521.99,2024-01-03T20:45:22,2024-02-02T20:45:22,2024-01-18T20:45:22,paid,False,4191633583162,GL-1176,CC-102,Invoice for PO PO-9670457d9f,2024-01-10 20:45:22
INV-eb9d1aff,PO-9670457d9f,34014.35,2024-01-02T20:45:22,2024-02-01T20:45:22,,overdue,False,2957485639257,GL-1073,CC-102,Invoice for PO PO-9670457d9f,2024-01-05 20:45:22
INV-bf20667b,PO-96a8b15ff7,17104.75,2023-08-01T21:03:17,2023-10-30T21:03:17,2023-10-22T21:03:17,paid,False,2096983568338,GL-1016,CC-106,Invoice for PO PO-96a8b15ff7,2023-08-02 21:03:17
INV-5401f5e8,PO-96a8b15ff7,16103.31,2023-07-28T21:03:17,2023-10-26T21:03:17,,overdue,False,5405496047983,GL-1179,CC-106,Invoice for PO PO-96a8b15ff7,2023-08-01 21:03:17
INV-c26cca82,PO-96a8b15ff7,14011.95,2023-07-30T21:03:17,2023-10-28T21:03:17,2023-10-21T21:03:17,paid,False,8068539002645,GL-1071,CC-106,Invoice for PO PO-96a8b15ff7,2023-08-09 21:03:17
INV-1b3d5ee3,PO-96d58f06d7,6931.84,2025-01-10T20:44:12,2025-04-10T20:44:12,2025-04-07T20:44:12,paid,False,2472855538300,GL-1048,CC-117,Invoice for PO PO-96d58f06d7,2025-01-16 20:44:12
INV-54fcf3d3,PO-96d58f06d7,6750.28,2025-01-10T20:44:12,2025-04-10T20:44:12,2025-03-30T20:44:12,paid,False,9113581881522,GL-1051,CC-117,Invoice for PO PO-96d58f06d7,2025-01-18 20:44:12
INV-c89fd976,PO-96d58f06d7,7220.13,2025-01-09T20:44:12,2025-04-09T20:44:12,2025-03-28T20:44:12,paid,False,3655949977684,GL-1040,CC-117,Invoice for PO PO-96d58f06d7,2025-01-11 20:44:12
INV-db4d2efe,PO-978fda8ef2,1732.08,2023-08-29T20:44:29,2023-11-27T20:44:29,2023-11-23T20:44:29,paid,False,5893949444159,GL-1022,CC-170,Invoice for PO PO-978fda8ef2,2023-09-06 20:44:29
INV-352e8e76,PO-978fda8ef2,1523.05,2023-08-29T20:44:29,2023-11-27T20:44:29,2023-11-19T20:44:29,paid,False,1853222243187,GL-1123,CC-170,Invoice for PO PO-978fda8ef2,2023-09-07 20:44:29
INV-e6fb265e,PO-978fda8ef2,1506.46,2023-08-31T20:44:29,2023-11-29T20:44:29,2023-11-19T20:44:29,paid,False,5181016711533,GL-1022,CC-170,Invoice for PO PO-978fda8ef2,2023-09-03 20:44:29
INV-6b23fa25,PO-97f429db4c,2032.88,2024-10-04T02:55:11,2025-01-02T02:55:11,2025-01-06T02:55:11,paid,True,6046136471028,GL-1146,CC-MKT-EM_AUT_2024_001,Invoice for PO PO-97f429db4c,2024-10-06 02:55:11
INV-8842ece7,PO-97f429db4c,1967.12,2024-10-07T02:55:11,2025-01-05T02:55:11,2024-12-31T02:55:11,paid,False,7631079926965,GL-1078,CC-MKT-EM_AUT_2024_001,Invoice for PO PO-97f429db4c,2024-10-16 02:55:11
INV-bf170211,PO-98cca2fcb7,25595.06,2025-03-15T20:50:36,2025-05-14T20:50:36,2025-05-05T20:50:36,paid,False,5521273913583,GL-1120,CC-134,Invoice for PO PO-98cca2fcb7,2025-03-19 20:50:36
INV-233a5e00,PO-98cca2fcb7,29437.48,2025-03-14T20:50:36,2025-05-13T20:50:36,2025-05-05T20:50:36,paid,False,4787868612601,GL-1101,CC-134,Invoice for PO PO-98cca2fcb7,2025-03-17 20:50:36
INV-54361ce3,PO-98cca2fcb7,27795.04,2025-03-15T20:50:36,2025-05-14T20:50:36,2025-05-12T20:50:36,paid,False,3328359455652,GL-1175,CC-134,Invoice for PO PO-98cca2fcb7,2025-03-23 20:50:36
INV-832cb65c,PO-9913c0fae5,10007.54,2023-10-09T20:45:12,2024-01-07T20:45:12,2024-01-20T20:45:12,paid,True,7453140694616,GL-1008,CC-132,Invoice for PO PO-9913c0fae5,2023-10-14 20:45:12
INV-22d15398,PO-9913c0fae5,10938.64,2023-10-08T20:45:12,2024-01-06T20:45:12,2023-12-23T20:45:12,paid,False,4843481756723,GL-1177,CC-132,Invoice for PO PO-9913c0fae5,2023-10-14 20:45:12
INV-c79cec4b,PO-992aab1712,709.04,2024-03-01T01:33:28,2024-04-30T01:33:28,2024-04-24T01:33:28,paid,False,3252526738098,GL-1094,CC-MKT-EM_SW_2024_001,Invoice for PO PO-992aab1712,2024-03-02 01:33:28
INV-87bd391b,PO-992aab1712,672.41,2024-02-28T01:33:28,2024-04-28T01:33:28,2024-04-27T01:33:28,paid,False,8710285963687,GL-1077,CC-MKT-EM_SW_2024_001,Invoice for PO PO-992aab1712,2024-03-04 01:33:28
INV-65185fbe,PO-992aab1712,627.45,2024-03-02T01:33:28,2024-05-01T01:33:28,2024-04-19T01:33:28,paid,False,2956269473322,GL-1053,CC-MKT-EM_SW_2024_001,Invoice for PO PO-992aab1712,2024-03-06 01:33:28
INV-3c651491,PO-9936f9e365,13503.8,2025-11-22T21:01:03,2026-02-20T21:01:03,2026-02-17T21:01:03,paid,False,7930357441726,GL-1156,CC-174,Invoice for PO PO-9936f9e365,2025-11-25 21:01:03
INV-b86702d9,PO-9936f9e365,13049.89,2025-11-23T21:01:03,2026-02-21T21:01:03,2026-03-23T21:01:03,paid,True,5776305368330,GL-1150,CC-174,Invoice for PO PO-9936f9e365,2025-11-28 21:01:03
INV-f0afd23b,PO-9936f9e365,14738.93,2025-11-22T21:01:03,2026-02-20T21:01:03,2026-02-06T21:01:03,paid,False,2233502820755,GL-1053,CC-174,Invoice for PO PO-9936f9e365,2025-11-24 21:01:03
INV-75369b71,PO-9a1847c30a,1254.17,2023-09-02T20:47:21,2023-12-01T20:47:21,2023-11-30T20:47:21,paid,False,9288762857594,GL-1145,CC-123,Invoice for PO PO-9a1847c30a,2023-09-08 20:47:21
INV-ad4a8eac,PO-9a1847c30a,1470.63,2023-09-03T20:47:21,2023-12-02T20:47:21,2023-11-18T20:47:21,paid,False,5691622018341,GL-1112,CC-123,Invoice for PO PO-9a1847c30a,2023-09-04 20:47:21
INV-4a67ff3d,PO-9a1847c30a,1346.88,2023-09-02T20:47:21,2023-12-01T20:47:21,2023-12-29T20:47:21,paid,True,4753321970236,GL-1036,CC-123,Invoice for PO PO-9a1847c30a,2023-09-09 20:47:21
INV-0e83ea2b,PO-9a7d974c27,91211.39,2023-10-17T20:41:37,2023-12-16T20:41:37,2023-12-02T20:41:37,paid,False,7052205882380,GL-1103,CC-101,Invoice for PO PO-9a7d974c27,2023-10-27 20:41:37
INV-568fcd27,PO-9a7d974c27,84040.2,2023-10-14T20:41:37,2023-12-13T20:41:37,2023-12-08T20:41:37,paid,False,2499552781051,GL-1026,CC-101,Invoice for PO PO-9a7d974c27,2023-10-20 20:41:37
INV-d8f9d7ec,PO-9ae65fd93a,15105.42,2025-10-18T20:41:20,2025-12-17T20:41:20,,pending,False,2473745467892,GL-1103,CC-103,Invoice for PO PO-9ae65fd93a,2025-10-23 20:41:20
INV-a47a68dc,PO-9ae65fd93a,14734.41,2025-10-21T20:41:20,2025-12-20T20:41:20,2025-12-13T20:41:20,paid,False,3963424405707,GL-1012,CC-103,Invoice for PO PO-9ae65fd93a,2025-10-26 20:41:20
INV-b074d992,PO-9b0f41c86e,36404.83,2025-09-03T20:38:58,2025-10-03T20:38:58,2025-09-22T20:38:58,paid,False,6688601950005,GL-1135,CC-118,Invoice for PO PO-9b0f41c86e,2025-09-09 20:38:58
INV-1b4226f3,PO-9b0f41c86e,30918.0,2025-09-01T20:38:58,2025-10-01T20:38:58,2025-09-19T20:38:58,paid,False,6566705413575,GL-1005,CC-118,Invoice for PO PO-9b0f41c86e,2025-09-08 20:38:58
INV-ab0bcb3a,PO-9b0f41c86e,35139.27,2025-08-31T20:38:58,2025-09-30T20:38:58,2025-09-16T20:38:58,paid,False,4506820908206,GL-1091,CC-118,Invoice for PO PO-9b0f41c86e,2025-09-03 20:38:58
INV-a7a5d4bd,PO-9b3ef96bd1,51188.67,2025-08-15T21:03:33,2025-11-13T21:03:33,2025-11-25T21:03:33,paid,True,2829963210381,GL-1185,CC-169,Invoice for PO PO-9b3ef96bd1,2025-08-17 21:03:33
INV-9f72e131,PO-9b3ef96bd1,54462.39,2025-08-15T21:03:33,2025-11-13T21:03:33,2025-10-31T21:03:33,paid,False,6877139041570,GL-1168,CC-169,Invoice for PO PO-9b3ef96bd1,2025-08-25 21:03:33
INV-f13dfd56,PO-9b4f8cdad4,791.61,2024-11-26T10:13:43,2025-01-25T10:13:43,2025-01-17T10:13:43,paid,False,6013187191632,GL-1100,CC-MKT-EL_HOL_2024_001,Invoice for PO PO-9b4f8cdad4,2024-12-01 10:13:43
INV-b2d39380,PO-9bbafd4b71,2953.12,2024-10-04T00:53:22,2024-12-03T00:53:22,2024-11-19T00:53:22,paid,False,2150989143446,GL-1105,CC-MKT-EM_AUT_2024_001,Invoice for PO PO-9bbafd4b71,2024-10-06 00:53:22
INV-799c7693,PO-9bcebf021b,309.58,2024-09-14T07:48:30,2024-12-13T07:48:30,2024-12-03T07:48:30,paid,False,9557263419830,GL-1175,CC-MKT-EM_AUT_2024_001,Invoice for PO PO-9bcebf021b,2024-09-20 07:48:30
INV-5d34240c,PO-9bcebf021b,296.5,2024-09-16T07:48:30,2024-12-15T07:48:30,2024-12-13T07:48:30,paid,False,7864639345610,GL-1180,CC-MKT-EM_AUT_2024_001,Invoice for PO PO-9bcebf021b,2024-09-17 07:48:30
INV-e45d2da3,PO-9bcebf021b,304.1,2024-09-14T07:48:30,2024-12-13T07:48:30,2024-12-02T07:48:30,paid,False,7583904029924,GL-1157,CC-MKT-EM_AUT_2024_001,Invoice for PO PO-9bcebf021b,2024-09-24 07:48:30
INV-ab937790,PO-9c8f433210,70469.19,2024-11-21T04:33:17,2024-12-21T04:33:17,2025-01-07T04:33:17,paid,True,8066750331087,GL-1141,CC-MKT-ADIDAS_BF_001,Invoice for PO PO-9c8f433210,2024-11-24 04:33:17
INV-7365d594,PO-9d2df3f142,5966.15,2023-08-01T20:46:55,2023-10-30T20:46:55,2023-10-24T20:46:55,paid,False,4587365230014,GL-1022,CC-153,Invoice for PO PO-9d2df3f142,2023-08-08 20:46:55
INV-b8448c58,PO-9e023ee9e2,19837.74,2024-07-11T20:47:19,2024-08-10T20:47:19,2024-07-31T20:47:19,paid,False,4867358311570,GL-1093,CC-174,Invoice for PO PO-9e023ee9e2,2024-07-21 20:47:19
INV-ecc75ad7,PO-9e3379b0bb,1104.05,2024-07-29T16:08:58,2024-09-27T16:08:58,2024-09-22T16:08:58,paid,False,1664970923982,GL-1100,CC-MKT-EM_BEDSET_2024_001,Invoice for PO PO-9e3379b0bb,2024-08-01 16:08:58
INV-a388c7ea,PO-9e3379b0bb,1272.18,2024-07-28T16:08:58,2024-09-26T16:08:58,2024-09-12T16:08:58,paid,False,1157398033697,GL-1158,CC-MKT-EM_BEDSET_2024_001,Invoice for PO PO-9e3379b0bb,2024-08-04 16:08:58
INV-318d4f86,PO-9e46ddf86b,1689.12,2024-07-01T05:21:07,2024-09-29T05:21:07,2024-09-27T05:21:07,paid,False,2430405476908,GL-1080,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-9e46ddf86b,2024-07-03 05:21:07
INV-6f778e17,PO-9e602f981f,82912.03,2025-12-17T20:55:12,2026-01-16T20:55:12,2026-01-06T20:55:12,paid,False,1188339419249,GL-1192,CC-138,Invoice for PO PO-9e602f981f,2025-12-22 20:55:12
INV-5c69bed9,PO-9e602f981f,90723.24,2025-12-18T20:55:12,2026-01-17T20:55:12,2026-01-09T20:55:12,paid,False,8480275693022,GL-1071,CC-138,Invoice for PO PO-9e602f981f,2025-12-28 20:55:12
INV-b523aacd,PO-9e602f981f,76364.73,2025-12-19T20:55:12,2026-01-18T20:55:12,2026-01-04T20:55:12,paid,False,5737461129654,GL-1095,CC-138,Invoice for PO PO-9e602f981f,2025-12-26 20:55:12
INV-61179859,PO-9e786962a2,495.17,2024-12-26T10:47:17,2025-01-25T10:47:17,2025-01-17T10:47:17,paid,False,9188775667589,GL-1120,CC-MKT-EL_HOL_2024_001,Invoice for PO PO-9e786962a2,2025-01-01 10:47:17
INV-8da970fd,PO-9e786962a2,479.78,2024-12-25T10:47:17,2025-01-24T10:47:17,2025-01-13T10:47:17,paid,False,2019723010409,GL-1012,CC-MKT-EL_HOL_2024_001,Invoice for PO PO-9e786962a2,2024-12-29 10:47:17
INV-51fe3b8f,PO-9e786962a2,392.55,2024-12-29T10:47:17,2025-01-28T10:47:17,,overdue,False,8802442398231,GL-1162,CC-MKT-EL_HOL_2024_001,Invoice for PO PO-9e786962a2,2024-12-30 10:47:17
INV-26b41607,PO-a0dceba241,5907.84,2024-10-26T20:53:05,2024-12-25T20:53:05,2024-12-21T20:53:05,paid,False,4528903871290,GL-1140,CC-105,Invoice for PO PO-a0dceba241,2024-11-01 20:53:05
INV-185f1b36,PO-a0dceba241,5165.96,2024-10-27T20:53:05,2024-12-26T20:53:05,2024-12-19T20:53:05,paid,False,3255541300790,GL-1183,CC-105,Invoice for PO PO-a0dceba241,2024-11-06 20:53:05
INV-cf9a290e,PO-a14d9f68a7,909.14,2024-04-29T16:47:22,2024-05-29T16:47:22,2024-05-20T16:47:22,paid,False,0599543256994,GL-1096,CC-MKT-NS_GG_2024_001,Invoice for PO PO-a14d9f68a7,2024-05-08 16:47:22
INV-ea31f7c1,PO-a1532ab998,5540.4,2023-10-22T20:49:49,2023-11-21T20:49:49,2023-11-20T20:49:49,paid,False,4787447807831,GL-1041,CC-179,Invoice for PO PO-a1532ab998,2023-10-24 20:49:49
INV-4fd834d9,PO-a1532ab998,5170.16,2023-10-23T20:49:49,2023-11-22T20:49:49,2023-11-18T20:49:49,paid,False,5822738509342,GL-1173,CC-179,Invoice for PO PO-a1532ab998,2023-10-28 20:49:49
INV-05bad6da,PO-a217162ffa,13984.86,2024-05-11T20:41:12,2024-07-10T20:41:12,2024-07-15T20:41:12,paid,True,1746240937933,GL-1143,CC-MKT-EL_MD_2024_001,Invoice for PO PO-a217162ffa,2024-05-18 20:41:12
INV-4eb61801,PO-a217162ffa,14075.06,2024-05-13T20:41:12,2024-07-12T20:41:12,2024-06-30T20:41:12,paid,False,9947823270351,GL-1131,CC-MKT-EL_MD_2024_001,Invoice for PO PO-a217162ffa,2024-05-20 20:41:12
INV-d76d70b6,PO-a217162ffa,11940.08,2024-05-11T20:41:12,2024-07-10T20:41:12,2024-07-02T20:41:12,paid,False,4187745212908,GL-1147,CC-MKT-EL_MD_2024_001,Invoice for PO PO-a217162ffa,2024-05-17 20:41:12
INV-4cc1f895,PO-a2b7bbe8b9,4175.69,2024-02-22T09:09:37,2024-04-22T09:09:37,2024-04-07T09:09:37,paid,False,4909814184158,GL-1000,CC-MKT-ADIDAS_UL_001,Invoice for PO PO-a2b7bbe8b9,2024-02-27 09:09:37
INV-401acb59,PO-a2b7bbe8b9,4285.61,2024-02-19T09:09:37,2024-04-19T09:09:37,2024-04-11T09:09:37,paid,False,6650446616774,GL-1050,CC-MKT-ADIDAS_UL_001,Invoice for PO PO-a2b7bbe8b9,2024-02-23 09:09:37
INV-fb893756,PO-a2b7bbe8b9,4605.77,2024-02-23T09:09:37,2024-04-23T09:09:37,2024-04-17T09:09:37,paid,False,4311075555064,GL-1146,CC-MKT-ADIDAS_UL_001,Invoice for PO PO-a2b7bbe8b9,2024-02-24 09:09:37
INV-064104ab,PO-a376078a32,1642.99,2024-06-05T19:03:50,2024-07-05T19:03:50,,overdue,False,4309127241195,GL-1199,CC-MKT-ADIDAS_SS_ROAS_001,Invoice for PO PO-a376078a32,2024-06-10 19:03:50
INV-dfae0cc7,PO-a3df9b572d,13684.9,2024-06-18T00:03:15,2024-07-18T00:03:15,2024-07-07T00:03:15,paid,False,2381696545760,GL-1190,CC-MKT-DY_COOL_2024_001,Invoice for PO PO-a3df9b572d,2024-06-20 00:03:15
INV-4a3ae327,PO-a41ce5f4cc,178.89,2025-01-02T05:02:45,2025-02-01T05:02:45,2025-02-27T05:02:45,paid,True,9127352436958,GL-1060,CC-MKT-DY_WIN_2024_001,Invoice for PO PO-a41ce5f4cc,2025-01-11 05:02:45
INV-87568e9c,PO-a41ce5f4cc,188.13,2025-01-06T05:02:45,2025-02-05T05:02:45,2025-02-23T05:02:45,paid,True,0762652893132,GL-1114,CC-MKT-DY_WIN_2024_001,Invoice for PO PO-a41ce5f4cc,2025-01-12 05:02:45
INV-69634eb1,PO-a41ce5f4cc,158.56,2025-01-04T05:02:45,2025-02-03T05:02:45,2025-01-20T05:02:45,paid,False,5120704580679,GL-1036,CC-MKT-DY_WIN_2024_001,Invoice for PO PO-a41ce5f4cc,2025-01-11 05:02:45
INV-1cc2afb2,PO-a457aec32b,728.9,2024-03-02T15:02:56,2024-05-31T15:02:56,2024-05-16T15:02:56,paid,False,9896194308203,GL-1069,CC-MKT-EM_SW_2024_001,Invoice for PO PO-a457aec32b,2024-03-05 15:02:56
INV-7634d429,PO-a457aec32b,750.73,2024-02-27T15:02:56,2024-05-27T15:02:56,2024-05-24T15:02:56,paid,False,5304512098773,GL-1145,CC-MKT-EM_SW_2024_001,Invoice for PO PO-a457aec32b,2024-03-03 15:02:56
INV-0e0fcd75,PO-a457aec32b,812.29,2024-03-02T15:02:56,2024-05-31T15:02:56,2024-05-17T15:02:56,paid,False,8902946169716,GL-1071,CC-MKT-EM_SW_2024_001,Invoice for PO PO-a457aec32b,2024-03-06 15:02:56
INV-a4b4d45d,PO-a499205942,2291.84,2024-04-08T22:37:13,2024-06-07T22:37:13,2024-05-29T22:37:13,paid,False,7226035082153,GL-1107,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-a499205942,2024-04-14 22:37:13
INV-ff946209,PO-a499205942,1886.95,2024-04-06T22:37:13,2024-06-05T22:37:13,2024-06-03T22:37:13,paid,False,7934868234860,GL-1171,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-a499205942,2024-04-14 22:37:13
INV-8578063a,PO-a605c99786,6984.3,2023-10-30T20:56:01,2023-11-29T20:56:01,2023-11-28T20:56:01,paid,False,0234350096059,GL-1118,CC-135,Invoice for PO PO-a605c99786,2023-11-01 20:56:01
INV-6e4e8bde,PO-a605c99786,6508.67,2023-10-30T20:56:01,2023-11-29T20:56:01,2023-11-23T20:56:01,paid,False,8872398729564,GL-1088,CC-135,Invoice for PO PO-a605c99786,2023-11-01 20:56:01
INV-5fcdb46e,PO-a605c99786,6912.75,2023-10-31T20:56:01,2023-11-30T20:56:01,2023-11-19T20:56:01,paid,False,2189889917659,GL-1180,CC-135,Invoice for PO PO-a605c99786,2023-11-07 20:56:01
INV-13828fdd,PO-a637f32109,55689.7,2024-11-08T20:42:34,2025-01-07T20:42:34,2024-12-27T20:42:34,paid,False,3451597600086,GL-1022,CC-173,Invoice for PO PO-a637f32109,2024-11-12 20:42:34
INV-0ad9da0a,PO-a637f32109,52307.53,2024-11-10T20:42:34,2025-01-09T20:42:34,2025-01-04T20:42:34,paid,False,4376986469077,GL-1082,CC-173,Invoice for PO PO-a637f32109,2024-11-14 20:42:34
INV-325bbe34,PO-a65f5fec11,10087.73,2025-10-19T20:57:25,2025-12-18T20:57:25,2025-12-08T20:57:25,paid,False,8191692507198,GL-1193,CC-135,Invoice for PO PO-a65f5fec11,2025-10-21 20:57:25
INV-8e19ec33,PO-a65f5fec11,11609.06,2025-10-18T20:57:25,2025-12-17T20:57:25,2026-01-02T20:57:25,paid,True,4489788956673,GL-1018,CC-135,Invoice for PO PO-a65f5fec11,2025-10-23 20:57:25
INV-7b21284a,PO-a69c1f0d5e,992.73,2024-08-17T03:43:39,2024-10-16T03:43:39,2024-10-15T03:43:39,paid,False,3706946072435,GL-1180,CC-MKT-DY_B2S_2024_001,Invoice for PO PO-a69c1f0d5e,2024-08-22 03:43:39
